id,flavor_text,flavor_text_jp
147,"Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked.","サナギだが　すこしなら　うごける。てきに　おそわれそうになると　どくバリを　だしてくることもある。"
148,"From this form, it will grow into an adult. As its body becomes softer, the external shell hardens.","おとなの　からだを　つくっている。なかみが　やわらかくなるほど　そとのカラは　かたくなっていく。"
149,"Nearly incapable of movement, it leans against stout trees while waiting for its evolution.","おおきな　きに　よりかかって　しんかの　しゅんかんを　まっている。じぶんでは　ほとんど　うごけない。"
150,"KAKUNA remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.","ほとんど　うごかず　きに　つかまっているが　なかでは　しんかの　じゅんびで　おおいそがし。その　しょうこに　からだが　あつくなっているぞ。"
151,"It remains virtually immobile while it clings to a tree. However, on the inside, it busily prepares for evolution. This is evident from how hot its shell becomes.","ほとんど　うごかず　きに　つかまっているが　なかでは　しんかの　じゅんびで　おおいそがし。その　しょうこに　からだが　あつくなっているぞ。"
152,"This POKéMON is in a temporary stage while making its body. It is almost completely unable to move on its own.","おとなの　からだを　つくるための　いちじてきな　じょうたい。じぶんでは　ほとんど　うごけない。"
153,"Almost incapable of moving, this POKéMON can only harden its shell to protect itself when it is in danger.","じぶんでは　ほとんど　うごけないが　あぶないときは　かたくなって　みを　まもっているようだ。"
154,"While awaiting evolution, it hides from predators under leaves and in nooks of branches.","てんてきに　みつからないように　はっぱの　うらや　えだの　すきまに　かくれて　しんかの　ときを　まつ。"
155,"From this form, it will grow into an adult. As its body becomes softer, the external shell hardens.","おとなの　からだを　つくっている。なかみが　やわらかくなるほど　そとのカラは　かたくなっていく。"
156,"Flies at high speed and attacks using its large venomous stingers on its forelegs and tail.","こうそくで　とんでくると　りょうてと　おしりにある　おおきな　どくばりを　つかって　あいてを　せめる。"
157,"It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.","りょうてと　おしりにある　3ぼんの　どくバリで　あいてを　さして　さして　さしまくって　こうげきする。"
158,"It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms.","どんな　あいてでも　きょうりょくな　どくバリで　しとめてしまう。たまに　しゅうだんで　おそってくる。"
159,"It has three poison barbs. The barb on its tail secretes the most powerful poison.","3ぼんの　どくバリの　なかでは　おしりに　ついているのが　いちばん　きょうりょくな　どくをだす。"
160,"It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food.","どんなに　でごわい　あいても　するどい　どくバリで　しとめて　すに　はこびこんで　エサにする。"
161,"BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.","なわばりいしきが　とても　つよいので　スピアーの　すみかには　ちかづかない　ほうが　みの　ためだ。おこると　しゅうだんで　おそって　くるぞ。"
162,"A BEEDRILL is extremely territorial. For safety reasons, no one should  ever approach its nest. If angered, they will attack in a swarm.","なわばりいしきが　とても　つよいので　スピアーの　すみかには　ちかづかない　ほうが　みの　ためだ。おこると　しゅうだんで　おそって　くるぞ。"
163,"May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear.","しゅうだんで　あらわれることもある。もうスピードで　とびまわり　おしりの　どくばりで　さしまくる。"
164,"It flies at high speed and attacks using  the large venomous stingers on its forelegs and tail.","こうそくで　とんでくると　りょうてと　おしりにある　おおきな　どくばりを　つかって　あいてを　せめる。"
